dataset,horizon,origin,phase,step,series,value
ETTm1,720,1065,forecast,338,TimeRole,10.493185997009277
ETTm1,720,1065,forecast,339,TimeRole,10.265278816223145
ETTm1,720,1065,forecast,340,TimeRole,10.320955276489258
ETTm1,720,1065,forecast,341,TimeRole,10.153829574584961
ETTm1,720,1065,forecast,342,TimeRole,10.307788848876953
ETTm1,720,1065,forecast,343,TimeRole,10.137665748596191
ETTm1,720,1065,forecast,344,TimeRole,10.35497760772705
ETTm1,720,1065,forecast,345,TimeRole,10.22651481628418
ETTm1,720,1065,forecast,346,TimeRole,10.210831642150879
ETTm1,720,1065,forecast,347,TimeRole,10.203853607177734
ETTm1,720,1065,forecast,348,TimeRole,10.16934871673584
ETTm1,720,1065,forecast,349,TimeRole,10.082282066345215
ETTm1,720,1065,forecast,350,TimeRole,9.975225448608398
ETTm1,720,1065,forecast,351,TimeRole,9.999560356140137
ETTm1,720,1065,forecast,352,TimeRole,9.874393463134766
ETTm1,720,1065,forecast,353,TimeRole,9.746282577514648
ETTm1,720,1065,forecast,354,TimeRole,9.809407234191895
ETTm1,720,1065,forecast,355,TimeRole,9.711211204528809
ETTm1,720,1065,forecast,356,TimeRole,9.635002136230469
ETTm1,720,1065,forecast,357,TimeRole,9.562596321105957
ETTm1,720,1065,forecast,358,TimeRole,9.567902565002441
ETTm1,720,1065,forecast,359,TimeRole,9.745596885681152
ETTm1,720,1065,forecast,360,TimeRole,9.706382751464844
ETTm1,720,1065,forecast,361,TimeRole,9.660503387451172
ETTm1,720,1065,forecast,362,TimeRole,9.562788009643555
ETTm1,720,1065,forecast,363,TimeRole,9.437703132629395
ETTm1,720,1065,forecast,364,TimeRole,9.306964874267578
ETTm1,720,1065,forecast,365,TimeRole,9.43388843536377
ETTm1,720,1065,forecast,366,TimeRole,9.327739715576172
ETTm1,720,1065,forecast,367,TimeRole,9.357368469238281
ETTm1,720,1065,forecast,368,TimeRole,9.227015495300293
ETTm1,720,1065,forecast,369,TimeRole,9.275436401367188
ETTm1,720,1065,forecast,370,TimeRole,9.17103099822998
ETTm1,720,1065,forecast,371,TimeRole,9.243067741394043
ETTm1,720,1065,forecast,372,TimeRole,9.086692810058594
ETTm1,720,1065,forecast,373,TimeRole,9.374109268188477
ETTm1,720,1065,forecast,374,TimeRole,9.164776802062988
ETTm1,720,1065,forecast,375,TimeRole,9.15042495727539
ETTm1,720,1065,forecast,376,TimeRole,9.379676818847656
ETTm1,720,1065,forecast,377,TimeRole,9.093107223510742
ETTm1,720,1065,forecast,378,TimeRole,9.118185997009277
ETTm1,720,1065,forecast,379,TimeRole,8.947623252868652
ETTm1,720,1065,forecast,380,TimeRole,9.00096321105957
ETTm1,720,1065,forecast,381,TimeRole,8.957172393798828
ETTm1,720,1065,forecast,382,TimeRole,8.994312286376953
ETTm1,720,1065,forecast,383,TimeRole,9.118939399719238
ETTm1,720,1065,forecast,384,TimeRole,9.184602737426758
ETTm1,720,1065,forecast,385,TimeRole,9.474813461303711
ETTm1,720,1065,forecast,386,TimeRole,9.47876262664795
ETTm1,720,1065,forecast,387,TimeRole,9.603874206542969
ETTm1,720,1065,forecast,388,TimeRole,9.589231491088867
ETTm1,720,1065,forecast,389,TimeRole,9.747424125671387
ETTm1,720,1065,forecast,390,TimeRole,9.673453330993652
ETTm1,720,1065,forecast,391,TimeRole,9.61710262298584
ETTm1,720,1065,forecast,392,TimeRole,9.398022651672363
ETTm1,720,1065,forecast,393,TimeRole,9.481229782104492
ETTm1,720,1065,forecast,394,TimeRole,9.361688613891602
ETTm1,720,1065,forecast,395,TimeRole,9.350732803344727
ETTm1,720,1065,forecast,396,TimeRole,9.416220664978027
ETTm1,720,1065,forecast,397,TimeRole,9.4194974899292
ETTm1,720,1065,forecast,398,TimeRole,9.354230880737305
ETTm1,720,1065,forecast,399,TimeRole,9.83138656616211
ETTm1,720,1065,forecast,400,TimeRole,9.804771423339844
ETTm1,720,1065,forecast,401,TimeRole,9.739178657531738
ETTm1,720,1065,forecast,402,TimeRole,9.6925630569458
ETTm1,720,1065,forecast,403,TimeRole,9.757331848144531
ETTm1,720,1065,forecast,404,TimeRole,9.61333179473877
ETTm1,720,1065,forecast,405,TimeRole,9.674400329589844
ETTm1,720,1065,forecast,406,TimeRole,9.558307647705078
ETTm1,720,1065,forecast,407,TimeRole,9.713006973266602
ETTm1,720,1065,forecast,408,TimeRole,9.790338516235352
ETTm1,720,1065,forecast,409,TimeRole,9.744510650634766
ETTm1,720,1065,forecast,410,TimeRole,9.51457691192627
ETTm1,720,1065,forecast,411,TimeRole,9.673115730285645
ETTm1,720,1065,forecast,412,TimeRole,9.640124320983887
ETTm1,720,1065,forecast,413,TimeRole,9.738861083984375
ETTm1,720,1065,forecast,414,TimeRole,9.998868942260742
ETTm1,720,1065,forecast,415,TimeRole,10.111308097839355
ETTm1,720,1065,forecast,416,TimeRole,10.012300491333008
ETTm1,720,1065,forecast,417,TimeRole,10.093563079833984
ETTm1,720,1065,forecast,418,TimeRole,10.102416038513184
ETTm1,720,1065,forecast,419,TimeRole,10.079873085021973
ETTm1,720,1065,forecast,420,TimeRole,10.266050338745117
ETTm1,720,1065,forecast,421,TimeRole,10.270715713500977
ETTm1,720,1065,forecast,422,TimeRole,10.406848907470703
ETTm1,720,1065,forecast,423,TimeRole,10.444344520568848
ETTm1,720,1065,forecast,424,TimeRole,10.439538955688477
ETTm1,720,1065,forecast,425,TimeRole,10.59388542175293
ETTm1,720,1065,forecast,426,TimeRole,10.750679969787598
ETTm1,720,1065,forecast,427,TimeRole,10.810870170593262
ETTm1,720,1065,forecast,428,TimeRole,10.854764938354492
ETTm1,720,1065,forecast,429,TimeRole,10.894076347351074
ETTm1,720,1065,forecast,430,TimeRole,10.790154457092285
ETTm1,720,1065,forecast,431,TimeRole,10.78437328338623
ETTm1,720,1065,forecast,432,TimeRole,10.724211692810059
ETTm1,720,1065,forecast,433,TimeRole,10.742334365844727
ETTm1,720,1065,forecast,434,TimeRole,10.550098419189453
ETTm1,720,1065,forecast,435,TimeRole,10.752554893493652
ETTm1,720,1065,forecast,436,TimeRole,10.585671424865723
ETTm1,720,1065,forecast,437,TimeRole,10.550185203552246
ETTm1,720,1065,forecast,438,TimeRole,10.556358337402344
ETTm1,720,1065,forecast,439,TimeRole,10.42913818359375
ETTm1,720,1065,forecast,440,TimeRole,10.577534675598145
ETTm1,720,1065,forecast,441,TimeRole,10.481485366821289
ETTm1,720,1065,forecast,442,TimeRole,10.393662452697754
ETTm1,720,1065,forecast,443,TimeRole,10.353318214416504
ETTm1,720,1065,forecast,444,TimeRole,10.429414749145508
ETTm1,720,1065,forecast,445,TimeRole,10.25381088256836
ETTm1,720,1065,forecast,446,TimeRole,10.137347221374512
ETTm1,720,1065,forecast,447,TimeRole,10.048272132873535
ETTm1,720,1065,forecast,448,TimeRole,9.957841873168945
ETTm1,720,1065,forecast,449,TimeRole,9.96031379699707
ETTm1,720,1065,forecast,450,TimeRole,9.990293502807617
ETTm1,720,1065,forecast,451,TimeRole,9.865377426147461
ETTm1,720,1065,forecast,452,TimeRole,9.829215049743652
ETTm1,720,1065,forecast,453,TimeRole,9.825141906738281
ETTm1,720,1065,forecast,454,TimeRole,9.680706977844238
ETTm1,720,1065,forecast,455,TimeRole,9.837947845458984
ETTm1,720,1065,forecast,456,TimeRole,9.699441909790039
ETTm1,720,1065,forecast,457,TimeRole,9.628325462341309
ETTm1,720,1065,forecast,458,TimeRole,9.463537216186523
ETTm1,720,1065,forecast,459,TimeRole,9.572065353393555
ETTm1,720,1065,forecast,460,TimeRole,9.276145935058594
ETTm1,720,1065,forecast,461,TimeRole,9.42512035369873
ETTm1,720,1065,forecast,462,TimeRole,9.30878734588623
ETTm1,720,1065,forecast,463,TimeRole,9.301716804504395
ETTm1,720,1065,forecast,464,TimeRole,9.009389877319336
ETTm1,720,1065,forecast,465,TimeRole,9.11293888092041
ETTm1,720,1065,forecast,466,TimeRole,8.970901489257812
ETTm1,720,1065,forecast,467,TimeRole,9.048409461975098
ETTm1,720,1065,forecast,468,TimeRole,8.946723937988281
ETTm1,720,1065,forecast,469,TimeRole,8.986482620239258
ETTm1,720,1065,forecast,470,TimeRole,9.01696491241455
ETTm1,720,1065,forecast,471,TimeRole,9.011796951293945
ETTm1,720,1065,forecast,472,TimeRole,8.863686561584473
ETTm1,720,1065,forecast,473,TimeRole,8.89649486541748
ETTm1,720,1065,forecast,474,TimeRole,8.707829475402832
ETTm1,720,1065,forecast,475,TimeRole,8.768339157104492
ETTm1,720,1065,forecast,476,TimeRole,8.711994171142578
ETTm1,720,1065,forecast,477,TimeRole,8.5841703414917
ETTm1,720,1065,forecast,478,TimeRole,8.898335456848145
ETTm1,720,1065,forecast,479,TimeRole,9.016796112060547
ETTm1,720,1065,forecast,480,TimeRole,8.917017936706543
ETTm1,720,1065,forecast,481,TimeRole,9.26561164855957
ETTm1,720,1065,forecast,482,TimeRole,9.341084480285645
ETTm1,720,1065,forecast,483,TimeRole,9.173494338989258
ETTm1,720,1065,forecast,484,TimeRole,9.36164379119873
ETTm1,720,1065,forecast,485,TimeRole,9.464662551879883
ETTm1,720,1065,forecast,486,TimeRole,9.434083938598633
ETTm1,720,1065,forecast,487,TimeRole,9.414831161499023
ETTm1,720,1065,forecast,488,TimeRole,9.265310287475586
ETTm1,720,1065,forecast,489,TimeRole,9.213424682617188
ETTm1,720,1065,forecast,490,TimeRole,9.28177547454834
ETTm1,720,1065,forecast,491,TimeRole,9.33691120147705
ETTm1,720,1065,forecast,492,TimeRole,9.462478637695312
ETTm1,720,1065,forecast,493,TimeRole,9.544609069824219
ETTm1,720,1065,forecast,494,TimeRole,9.590039253234863
ETTm1,720,1065,forecast,495,TimeRole,9.430294036865234
ETTm1,720,1065,forecast,496,TimeRole,9.590229034423828
ETTm1,720,1065,forecast,497,TimeRole,9.563911437988281
ETTm1,720,1065,forecast,498,TimeRole,9.498006820678711
ETTm1,720,1065,forecast,499,TimeRole,9.700636863708496
ETTm1,720,1065,forecast,500,TimeRole,9.647565841674805
ETTm1,720,1065,forecast,501,TimeRole,9.560187339782715
ETTm1,720,1065,forecast,502,TimeRole,9.658469200134277
ETTm1,720,1065,forecast,503,TimeRole,9.366661071777344
ETTm1,720,1065,forecast,504,TimeRole,9.674365043640137
ETTm1,720,1065,forecast,505,TimeRole,9.555922508239746
ETTm1,720,1065,forecast,506,TimeRole,9.548619270324707
ETTm1,720,1065,forecast,507,TimeRole,9.638818740844727
ETTm1,720,1065,forecast,508,TimeRole,9.69604778289795
ETTm1,720,1065,forecast,509,TimeRole,9.570594787597656
ETTm1,720,1065,forecast,510,TimeRole,9.844261169433594
ETTm1,720,1065,forecast,511,TimeRole,9.634249687194824
ETTm1,720,1065,forecast,512,TimeRole,9.798656463623047
ETTm1,720,1065,forecast,513,TimeRole,9.899931907653809
ETTm1,720,1065,forecast,514,TimeRole,9.788505554199219
ETTm1,720,1065,forecast,515,TimeRole,9.945394515991211
ETTm1,720,1065,forecast,516,TimeRole,9.991052627563477
ETTm1,720,1065,forecast,517,TimeRole,10.05790901184082
ETTm1,720,1065,forecast,518,TimeRole,9.880789756774902
ETTm1,720,1065,forecast,519,TimeRole,10.088372230529785
ETTm1,720,1065,forecast,520,TimeRole,10.282410621643066
ETTm1,720,1065,forecast,521,TimeRole,10.386585235595703
ETTm1,720,1065,forecast,522,TimeRole,10.373028755187988
ETTm1,720,1065,forecast,523,TimeRole,10.663301467895508
ETTm1,720,1065,forecast,524,TimeRole,10.755719184875488
ETTm1,720,1065,forecast,525,TimeRole,10.575743675231934
ETTm1,720,1065,forecast,526,TimeRole,10.611366271972656
ETTm1,720,1065,forecast,527,TimeRole,10.742782592773438
ETTm1,720,1065,forecast,528,TimeRole,10.707457542419434
ETTm1,720,1065,forecast,529,TimeRole,10.371711730957031
ETTm1,720,1065,forecast,530,TimeRole,10.401080131530762
ETTm1,720,1065,forecast,531,TimeRole,10.39123249053955
ETTm1,720,1065,forecast,532,TimeRole,10.291275024414062
ETTm1,720,1065,forecast,533,TimeRole,10.178879737854004
ETTm1,720,1065,forecast,534,TimeRole,10.290447235107422
ETTm1,720,1065,forecast,535,TimeRole,10.14362621307373
ETTm1,720,1065,forecast,536,TimeRole,10.237908363342285
ETTm1,720,1065,forecast,537,TimeRole,10.30901050567627
ETTm1,720,1065,forecast,538,TimeRole,10.206073760986328
ETTm1,720,1065,forecast,539,TimeRole,10.16110897064209
ETTm1,720,1065,forecast,540,TimeRole,10.137633323669434
ETTm1,720,1065,forecast,541,TimeRole,10.1980562210083
ETTm1,720,1065,forecast,542,TimeRole,9.808614730834961
ETTm1,720,1065,forecast,543,TimeRole,10.014618873596191
ETTm1,720,1065,forecast,544,TimeRole,9.964940071105957
ETTm1,720,1065,forecast,545,TimeRole,9.593228340148926
ETTm1,720,1065,forecast,546,TimeRole,9.68128490447998
ETTm1,720,1065,forecast,547,TimeRole,9.766206741333008
ETTm1,720,1065,forecast,548,TimeRole,9.76880931854248
ETTm1,720,1065,forecast,549,TimeRole,9.51391315460205
ETTm1,720,1065,forecast,550,TimeRole,9.639579772949219
ETTm1,720,1065,forecast,551,TimeRole,9.701884269714355
ETTm1,720,1065,forecast,552,TimeRole,9.647969245910645
ETTm1,720,1065,forecast,553,TimeRole,9.41645336151123
ETTm1,720,1065,forecast,554,TimeRole,9.551687240600586
ETTm1,720,1065,forecast,555,TimeRole,9.571783065795898
ETTm1,720,1065,forecast,556,TimeRole,9.406342506408691
ETTm1,720,1065,forecast,557,TimeRole,9.34050464630127
ETTm1,720,1065,forecast,558,TimeRole,9.275915145874023
ETTm1,720,1065,forecast,559,TimeRole,9.135973930358887
ETTm1,720,1065,forecast,560,TimeRole,9.251662254333496
ETTm1,720,1065,forecast,561,TimeRole,9.123191833496094
ETTm1,720,1065,forecast,562,TimeRole,9.13841438293457
ETTm1,720,1065,forecast,563,TimeRole,9.119850158691406
ETTm1,720,1065,forecast,564,TimeRole,9.387238502502441
ETTm1,720,1065,forecast,565,TimeRole,9.11909294128418
ETTm1,720,1065,forecast,566,TimeRole,9.149670600891113
ETTm1,720,1065,forecast,567,TimeRole,9.072075843811035
ETTm1,720,1065,forecast,568,TimeRole,9.158056259155273
ETTm1,720,1065,forecast,569,TimeRole,9.013976097106934
ETTm1,720,1065,forecast,570,TimeRole,9.050177574157715
ETTm1,720,1065,forecast,571,TimeRole,8.943990707397461
ETTm1,720,1065,forecast,572,TimeRole,8.877872467041016
ETTm1,720,1065,forecast,573,TimeRole,8.883781433105469
ETTm1,720,1065,forecast,574,TimeRole,9.110308647155762
ETTm1,720,1065,forecast,575,TimeRole,9.10634994506836
ETTm1,720,1065,forecast,576,TimeRole,9.285170555114746
ETTm1,720,1065,forecast,577,TimeRole,9.385407447814941
ETTm1,720,1065,forecast,578,TimeRole,9.467233657836914
ETTm1,720,1065,forecast,579,TimeRole,9.666690826416016
ETTm1,720,1065,forecast,580,TimeRole,9.614230155944824
ETTm1,720,1065,forecast,581,TimeRole,9.82091999053955
ETTm1,720,1065,forecast,582,TimeRole,9.716089248657227
ETTm1,720,1065,forecast,583,TimeRole,9.713700294494629
ETTm1,720,1065,forecast,584,TimeRole,9.467740058898926
ETTm1,720,1065,forecast,585,TimeRole,9.401572227478027
ETTm1,720,1065,forecast,586,TimeRole,9.403766632080078
ETTm1,720,1065,forecast,587,TimeRole,9.575092315673828
ETTm1,720,1065,forecast,588,TimeRole,9.542830467224121
ETTm1,720,1065,forecast,589,TimeRole,9.45778751373291
ETTm1,720,1065,forecast,590,TimeRole,9.512333869934082
ETTm1,720,1065,forecast,591,TimeRole,9.623194694519043
ETTm1,720,1065,forecast,592,TimeRole,9.59439468383789
ETTm1,720,1065,forecast,593,TimeRole,9.539041519165039
ETTm1,720,1065,forecast,594,TimeRole,9.653571128845215
ETTm1,720,1065,forecast,595,TimeRole,9.62252426147461
ETTm1,720,1065,forecast,596,TimeRole,9.705842018127441
ETTm1,720,1065,forecast,597,TimeRole,9.575315475463867
ETTm1,720,1065,forecast,598,TimeRole,9.624652862548828
ETTm1,720,1065,forecast,599,TimeRole,9.747661590576172
ETTm1,720,1065,forecast,600,TimeRole,9.581412315368652
ETTm1,720,1065,forecast,601,TimeRole,9.70065975189209
ETTm1,720,1065,forecast,602,TimeRole,9.772029876708984
ETTm1,720,1065,forecast,603,TimeRole,9.792939186096191
ETTm1,720,1065,forecast,604,TimeRole,9.927040100097656
ETTm1,720,1065,forecast,605,TimeRole,10.008431434631348
ETTm1,720,1065,forecast,606,TimeRole,9.998625755310059
ETTm1,720,1065,forecast,607,TimeRole,9.891748428344727
ETTm1,720,1065,forecast,608,TimeRole,10.059679985046387
ETTm1,720,1065,forecast,609,TimeRole,9.881969451904297
ETTm1,720,1065,forecast,610,TimeRole,10.131754875183105
ETTm1,720,1065,forecast,611,TimeRole,10.056225776672363
ETTm1,720,1065,forecast,612,TimeRole,10.06669807434082
ETTm1,720,1065,forecast,613,TimeRole,10.214631080627441
ETTm1,720,1065,forecast,614,TimeRole,10.328948974609375
ETTm1,720,1065,forecast,615,TimeRole,10.424948692321777
ETTm1,720,1065,forecast,616,TimeRole,10.406152725219727
ETTm1,720,1065,forecast,617,TimeRole,10.670923233032227
ETTm1,720,1065,forecast,618,TimeRole,10.891602516174316
ETTm1,720,1065,forecast,619,TimeRole,10.906439781188965
ETTm1,720,1065,forecast,620,TimeRole,11.005254745483398
ETTm1,720,1065,forecast,621,TimeRole,10.864178657531738
ETTm1,720,1065,forecast,622,TimeRole,10.828754425048828
ETTm1,720,1065,forecast,623,TimeRole,10.771153450012207
ETTm1,720,1065,forecast,624,TimeRole,10.82402229309082
ETTm1,720,1065,forecast,625,TimeRole,10.785517692565918
ETTm1,720,1065,forecast,626,TimeRole,10.58471965789795
ETTm1,720,1065,forecast,627,TimeRole,10.516960144042969
ETTm1,720,1065,forecast,628,TimeRole,10.363877296447754
ETTm1,720,1065,forecast,629,TimeRole,10.396209716796875
ETTm1,720,1065,forecast,630,TimeRole,10.364120483398438
ETTm1,720,1065,forecast,631,TimeRole,10.190812110900879
ETTm1,720,1065,forecast,632,TimeRole,10.312259674072266
ETTm1,720,1065,forecast,633,TimeRole,10.313109397888184
ETTm1,720,1065,forecast,634,TimeRole,10.30286979675293
ETTm1,720,1065,forecast,635,TimeRole,10.203763961791992
ETTm1,720,1065,forecast,636,TimeRole,10.189597129821777
ETTm1,720,1065,forecast,637,TimeRole,10.160350799560547
ETTm1,720,1065,forecast,638,TimeRole,10.036128997802734
ETTm1,720,1065,forecast,639,TimeRole,9.879402160644531
ETTm1,720,1065,forecast,640,TimeRole,9.730772018432617
ETTm1,720,1065,forecast,641,TimeRole,9.690908432006836
ETTm1,720,1065,forecast,642,TimeRole,9.570985794067383
ETTm1,720,1065,forecast,643,TimeRole,9.471896171569824
ETTm1,720,1065,forecast,644,TimeRole,9.619813919067383
ETTm1,720,1065,forecast,645,TimeRole,9.418328285217285
ETTm1,720,1065,forecast,646,TimeRole,9.545549392700195
ETTm1,720,1065,forecast,647,TimeRole,9.530872344970703
ETTm1,720,1065,forecast,648,TimeRole,9.227458953857422
ETTm1,720,1065,forecast,649,TimeRole,9.430920600891113
ETTm1,720,1065,forecast,650,TimeRole,9.254408836364746
ETTm1,720,1065,forecast,651,TimeRole,9.11368465423584
ETTm1,720,1065,forecast,652,TimeRole,9.17467975616455
ETTm1,720,1065,forecast,653,TimeRole,8.885516166687012
ETTm1,720,1065,forecast,654,TimeRole,8.88889217376709
ETTm1,720,1065,forecast,655,TimeRole,9.08251667022705
ETTm1,720,1065,forecast,656,TimeRole,8.961874008178711
ETTm1,720,1065,forecast,657,TimeRole,8.787154197692871
ETTm1,720,1065,forecast,658,TimeRole,8.911590576171875
ETTm1,720,1065,forecast,659,TimeRole,8.834697723388672
ETTm1,720,1065,forecast,660,TimeRole,8.785099029541016
ETTm1,720,1065,forecast,661,TimeRole,8.95448112487793
ETTm1,720,1065,forecast,662,TimeRole,8.935051918029785
ETTm1,720,1065,forecast,663,TimeRole,8.839415550231934
ETTm1,720,1065,forecast,664,TimeRole,8.810219764709473
ETTm1,720,1065,forecast,665,TimeRole,8.833638191223145
ETTm1,720,1065,forecast,666,TimeRole,8.65328598022461
ETTm1,720,1065,forecast,667,TimeRole,8.616514205932617
ETTm1,720,1065,forecast,668,TimeRole,8.581883430480957
ETTm1,720,1065,forecast,669,TimeRole,8.566675186157227
ETTm1,720,1065,forecast,670,TimeRole,8.752685546875
ETTm1,720,1065,forecast,671,TimeRole,8.690006256103516
ETTm1,720,1065,forecast,672,TimeRole,8.8968505859375
ETTm1,720,1065,forecast,673,TimeRole,8.887678146362305
ETTm1,720,1065,forecast,674,TimeRole,9.078144073486328
ETTm1,720,1065,forecast,675,TimeRole,9.172879219055176
ETTm1,720,1065,forecast,676,TimeRole,9.194100379943848
ETTm1,720,1065,forecast,677,TimeRole,9.269026756286621
ETTm1,720,1065,forecast,678,TimeRole,9.229743957519531
ETTm1,720,1065,forecast,679,TimeRole,9.209157943725586
ETTm1,720,1065,forecast,680,TimeRole,9.146004676818848
ETTm1,720,1065,forecast,681,TimeRole,9.091477394104004
ETTm1,720,1065,forecast,682,TimeRole,9.028851509094238
ETTm1,720,1065,forecast,683,TimeRole,9.08335018157959
ETTm1,720,1065,forecast,684,TimeRole,9.119697570800781
ETTm1,720,1065,forecast,685,TimeRole,9.188207626342773
ETTm1,720,1065,forecast,686,TimeRole,9.271293640136719
ETTm1,720,1065,forecast,687,TimeRole,9.319841384887695
ETTm1,720,1065,forecast,688,TimeRole,9.430084228515625
ETTm1,720,1065,forecast,689,TimeRole,9.42412281036377
ETTm1,720,1065,forecast,690,TimeRole,9.55063247680664
ETTm1,720,1065,forecast,691,TimeRole,9.611201286315918
ETTm1,720,1065,forecast,692,TimeRole,9.45658016204834
ETTm1,720,1065,forecast,693,TimeRole,9.444903373718262
ETTm1,720,1065,forecast,694,TimeRole,9.616866111755371
ETTm1,720,1065,forecast,695,TimeRole,9.639599800109863
ETTm1,720,1065,forecast,696,TimeRole,9.474851608276367
ETTm1,720,1065,forecast,697,TimeRole,9.621809959411621
ETTm1,720,1065,forecast,698,TimeRole,9.656831741333008
ETTm1,720,1065,forecast,699,TimeRole,9.657876014709473
ETTm1,720,1065,forecast,700,TimeRole,9.841879844665527
