dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh1,336,895,96,97,forecast,TimeMixer,-1.4416263103485107
ETTh1,336,895,96,98,forecast,TimeMixer,-1.411032795906067
ETTh1,336,895,96,99,forecast,TimeMixer,-1.3646776676177979
ETTh1,336,895,96,100,forecast,TimeMixer,-1.330712914466858
ETTh1,336,895,96,101,forecast,TimeMixer,-1.3461575508117676
ETTh1,336,895,96,102,forecast,TimeMixer,-1.2686196565628052
ETTh1,336,895,96,103,forecast,TimeMixer,-1.2545493841171265
ETTh1,336,895,96,104,forecast,TimeMixer,-1.2550979852676392
ETTh1,336,895,96,105,forecast,TimeMixer,-1.267151117324829
ETTh1,336,895,96,106,forecast,TimeMixer,-1.282118320465088
ETTh1,336,895,96,107,forecast,TimeMixer,-1.2727046012878418
ETTh1,336,895,96,108,forecast,TimeMixer,-1.2916953563690186
ETTh1,336,895,96,109,forecast,TimeMixer,-1.3074321746826172
ETTh1,336,895,96,110,forecast,TimeMixer,-1.3086508512496948
ETTh1,336,895,96,111,forecast,TimeMixer,-1.3339263200759888
ETTh1,336,895,96,112,forecast,TimeMixer,-1.3809908628463745
ETTh1,336,895,96,113,forecast,TimeMixer,-1.367875576019287
ETTh1,336,895,96,114,forecast,TimeMixer,-1.365154504776001
ETTh1,336,895,96,115,forecast,TimeMixer,-1.3625366687774658
ETTh1,336,895,96,116,forecast,TimeMixer,-1.3513342142105103
ETTh1,336,895,96,117,forecast,TimeMixer,-1.3759350776672363
ETTh1,336,895,96,118,forecast,TimeMixer,-1.3751684427261353
ETTh1,336,895,96,119,forecast,TimeMixer,-1.3959569931030273
ETTh1,336,895,96,120,forecast,TimeMixer,-1.3986001014709473
ETTh1,336,895,96,121,forecast,TimeMixer,-1.3859028816223145
ETTh1,336,895,96,122,forecast,TimeMixer,-1.3696976900100708
ETTh1,336,895,96,123,forecast,TimeMixer,-1.3271701335906982
ETTh1,336,895,96,124,forecast,TimeMixer,-1.3595919609069824
ETTh1,336,895,96,125,forecast,TimeMixer,-1.3236438035964966
ETTh1,336,895,96,126,forecast,TimeMixer,-1.257756233215332
ETTh1,336,895,96,127,forecast,TimeMixer,-1.2616541385650635
ETTh1,336,895,96,128,forecast,TimeMixer,-1.253398060798645
ETTh1,336,895,96,129,forecast,TimeMixer,-1.270199179649353
ETTh1,336,895,96,130,forecast,TimeMixer,-1.2646255493164062
ETTh1,336,895,96,131,forecast,TimeMixer,-1.286389946937561
ETTh1,336,895,96,132,forecast,TimeMixer,-1.2835992574691772
ETTh1,336,895,96,133,forecast,TimeMixer,-1.3219820261001587
ETTh1,336,895,96,134,forecast,TimeMixer,-1.329904556274414
ETTh1,336,895,96,135,forecast,TimeMixer,-1.3270832300186157
ETTh1,336,895,96,136,forecast,TimeMixer,-1.3631778955459595
ETTh1,336,895,96,137,forecast,TimeMixer,-1.3525198698043823
ETTh1,336,895,96,138,forecast,TimeMixer,-1.3393449783325195
ETTh1,336,895,96,139,forecast,TimeMixer,-1.3450449705123901
ETTh1,336,895,96,140,forecast,TimeMixer,-1.3285000324249268
ETTh1,336,895,96,141,forecast,TimeMixer,-1.374898910522461
ETTh1,336,895,96,142,forecast,TimeMixer,-1.3752083778381348
ETTh1,336,895,96,143,forecast,TimeMixer,-1.3734421730041504
ETTh1,336,895,96,144,forecast,TimeMixer,-1.3642908334732056
ETTh1,336,895,96,145,forecast,TimeMixer,-1.358040690422058
ETTh1,336,895,96,146,forecast,TimeMixer,-1.323920726776123
ETTh1,336,895,96,147,forecast,TimeMixer,-1.326213002204895
ETTh1,336,895,96,148,forecast,TimeMixer,-1.327343225479126
ETTh1,336,895,96,149,forecast,TimeMixer,-1.2797843217849731
ETTh1,336,895,96,150,forecast,TimeMixer,-1.2543376684188843
ETTh1,336,895,96,151,forecast,TimeMixer,-1.1965419054031372
ETTh1,336,895,96,152,forecast,TimeMixer,-1.2428719997406006
ETTh1,336,895,96,153,forecast,TimeMixer,-1.2353087663650513
ETTh1,336,895,96,154,forecast,TimeMixer,-1.2503790855407715
ETTh1,336,895,96,155,forecast,TimeMixer,-1.2775126695632935
ETTh1,336,895,96,156,forecast,TimeMixer,-1.2371379137039185
ETTh1,336,895,96,157,forecast,TimeMixer,-1.2982338666915894
ETTh1,336,895,96,158,forecast,TimeMixer,-1.319411277770996
ETTh1,336,895,96,159,forecast,TimeMixer,-1.3317097425460815
ETTh1,336,895,96,160,forecast,TimeMixer,-1.3422322273254395
ETTh1,336,895,96,161,forecast,TimeMixer,-1.3233226537704468
ETTh1,336,895,96,162,forecast,TimeMixer,-1.3521738052368164
ETTh1,336,895,96,163,forecast,TimeMixer,-1.319401741027832
ETTh1,336,895,96,164,forecast,TimeMixer,-1.3444843292236328
ETTh1,336,895,96,165,forecast,TimeMixer,-1.3414249420166016
ETTh1,336,895,96,166,forecast,TimeMixer,-1.358879804611206
ETTh1,336,895,96,167,forecast,TimeMixer,-1.370474934577942
ETTh1,336,895,96,168,forecast,TimeMixer,-1.3775324821472168
ETTh1,336,895,96,169,forecast,TimeMixer,-1.3662084341049194
ETTh1,336,895,96,170,forecast,TimeMixer,-1.3334437608718872
ETTh1,336,895,96,171,forecast,TimeMixer,-1.331037998199463
ETTh1,336,895,96,172,forecast,TimeMixer,-1.2795593738555908
ETTh1,336,895,96,173,forecast,TimeMixer,-1.287594199180603
ETTh1,336,895,96,174,forecast,TimeMixer,-1.2258715629577637
ETTh1,336,895,96,175,forecast,TimeMixer,-1.2374937534332275
ETTh1,336,895,96,176,forecast,TimeMixer,-1.2328826189041138
ETTh1,336,895,96,177,forecast,TimeMixer,-1.238141655921936
ETTh1,336,895,96,178,forecast,TimeMixer,-1.2427308559417725
ETTh1,336,895,96,179,forecast,TimeMixer,-1.2572592496871948
ETTh1,336,895,96,180,forecast,TimeMixer,-1.2464268207550049
ETTh1,336,895,96,181,forecast,TimeMixer,-1.243903398513794
ETTh1,336,895,96,182,forecast,TimeMixer,-1.303221344947815
ETTh1,336,895,96,183,forecast,TimeMixer,-1.3289862871170044
ETTh1,336,895,96,184,forecast,TimeMixer,-1.3286131620407104
ETTh1,336,895,96,185,forecast,TimeMixer,-1.349918246269226
ETTh1,336,895,96,186,forecast,TimeMixer,-1.3233191967010498
ETTh1,336,895,96,187,forecast,TimeMixer,-1.3518630266189575
ETTh1,336,895,96,188,forecast,TimeMixer,-1.3647464513778687
ETTh1,336,895,96,189,forecast,TimeMixer,-1.4011266231536865
ETTh1,336,895,96,190,forecast,TimeMixer,-1.3648622035980225
ETTh1,336,895,96,191,forecast,TimeMixer,-1.383933424949646
ETTh1,336,895,96,192,forecast,TimeMixer,-1.3560477495193481
ETTh1,336,895,96,193,forecast,TimeMixer,-1.3568109273910522
ETTh1,336,895,96,194,forecast,TimeMixer,-1.347761869430542
ETTh1,336,895,96,195,forecast,TimeMixer,-1.3393802642822266
ETTh1,336,895,96,196,forecast,TimeMixer,-1.324519395828247
ETTh1,336,895,96,197,forecast,TimeMixer,-1.2647923231124878
ETTh1,336,895,96,198,forecast,TimeMixer,-1.2279629707336426
ETTh1,336,895,96,199,forecast,TimeMixer,-1.2356525659561157
ETTh1,336,895,96,200,forecast,TimeMixer,-1.207916498184204
ETTh1,336,895,96,201,forecast,TimeMixer,-1.2457226514816284
ETTh1,336,895,96,202,forecast,TimeMixer,-1.2360682487487793
ETTh1,336,895,96,203,forecast,TimeMixer,-1.2639317512512207
ETTh1,336,895,96,204,forecast,TimeMixer,-1.2546961307525635
ETTh1,336,895,96,205,forecast,TimeMixer,-1.281154990196228
ETTh1,336,895,96,206,forecast,TimeMixer,-1.3073269128799438
ETTh1,336,895,96,207,forecast,TimeMixer,-1.3113099336624146
ETTh1,336,895,96,208,forecast,TimeMixer,-1.3483366966247559
ETTh1,336,895,96,209,forecast,TimeMixer,-1.335313081741333
ETTh1,336,895,96,210,forecast,TimeMixer,-1.3528180122375488
ETTh1,336,895,96,211,forecast,TimeMixer,-1.3428230285644531
ETTh1,336,895,96,212,forecast,TimeMixer,-1.3438124656677246
ETTh1,336,895,96,213,forecast,TimeMixer,-1.3628822565078735
ETTh1,336,895,96,214,forecast,TimeMixer,-1.3616303205490112
ETTh1,336,895,96,215,forecast,TimeMixer,-1.386196494102478
ETTh1,336,895,96,216,forecast,TimeMixer,-1.3654723167419434
ETTh1,336,895,96,217,forecast,TimeMixer,-1.3500326871871948
ETTh1,336,895,96,218,forecast,TimeMixer,-1.3508806228637695
ETTh1,336,895,96,219,forecast,TimeMixer,-1.3057551383972168
ETTh1,336,895,96,220,forecast,TimeMixer,-1.3290208578109741
ETTh1,336,895,96,221,forecast,TimeMixer,-1.2763919830322266
ETTh1,336,895,96,222,forecast,TimeMixer,-1.2649526596069336
ETTh1,336,895,96,223,forecast,TimeMixer,-1.2368143796920776
ETTh1,336,895,96,224,forecast,TimeMixer,-1.2207609415054321
ETTh1,336,895,96,225,forecast,TimeMixer,-1.2381874322891235
ETTh1,336,895,96,226,forecast,TimeMixer,-1.2257353067398071
ETTh1,336,895,96,227,forecast,TimeMixer,-1.241377830505371
ETTh1,336,895,96,228,forecast,TimeMixer,-1.2443840503692627
ETTh1,336,895,96,229,forecast,TimeMixer,-1.254960298538208
ETTh1,336,895,96,230,forecast,TimeMixer,-1.285976767539978
ETTh1,336,895,96,231,forecast,TimeMixer,-1.3153222799301147
ETTh1,336,895,96,232,forecast,TimeMixer,-1.326631784439087
ETTh1,336,895,96,233,forecast,TimeMixer,-1.351972222328186
ETTh1,336,895,96,234,forecast,TimeMixer,-1.3574087619781494
ETTh1,336,895,96,235,forecast,TimeMixer,-1.3560467958450317
ETTh1,336,895,96,236,forecast,TimeMixer,-1.330823302268982
ETTh1,336,895,96,237,forecast,TimeMixer,-1.3535068035125732
ETTh1,336,895,96,238,forecast,TimeMixer,-1.3961647748947144
ETTh1,336,895,96,239,forecast,TimeMixer,-1.3589975833892822
ETTh1,336,895,96,240,forecast,TimeMixer,-1.380054235458374
ETTh1,336,895,96,241,forecast,TimeMixer,-1.3311412334442139
ETTh1,336,895,96,242,forecast,TimeMixer,-1.3527379035949707
ETTh1,336,895,96,243,forecast,TimeMixer,-1.305192470550537
ETTh1,336,895,96,244,forecast,TimeMixer,-1.2947381734848022
ETTh1,336,895,96,245,forecast,TimeMixer,-1.265432596206665
ETTh1,336,895,96,246,forecast,TimeMixer,-1.2268112897872925
ETTh1,336,895,96,247,forecast,TimeMixer,-1.2159349918365479
ETTh1,336,895,96,248,forecast,TimeMixer,-1.2105342149734497
ETTh1,336,895,96,249,forecast,TimeMixer,-1.2332032918930054
ETTh1,336,895,96,250,forecast,TimeMixer,-1.2142645120620728
ETTh1,336,895,96,251,forecast,TimeMixer,-1.243412733078003
ETTh1,336,895,96,252,forecast,TimeMixer,-1.2561269998550415
ETTh1,336,895,96,253,forecast,TimeMixer,-1.2698960304260254
ETTh1,336,895,96,254,forecast,TimeMixer,-1.297943353652954
ETTh1,336,895,96,255,forecast,TimeMixer,-1.3232038021087646
ETTh1,336,895,96,256,forecast,TimeMixer,-1.3284317255020142
ETTh1,336,895,96,257,forecast,TimeMixer,-1.3328272104263306
ETTh1,336,895,96,258,forecast,TimeMixer,-1.3214508295059204
ETTh1,336,895,96,259,forecast,TimeMixer,-1.3232446908950806
ETTh1,336,895,96,260,forecast,TimeMixer,-1.3241641521453857
ETTh1,336,895,96,261,forecast,TimeMixer,-1.321746826171875
ETTh1,336,895,96,262,forecast,TimeMixer,-1.3453212976455688
ETTh1,336,895,96,263,forecast,TimeMixer,-1.3860132694244385
ETTh1,336,895,96,264,forecast,TimeMixer,-1.3687983751296997
ETTh1,336,895,96,265,forecast,TimeMixer,-1.3335214853286743
ETTh1,336,895,96,266,forecast,TimeMixer,-1.3594577312469482
ETTh1,336,895,96,267,forecast,TimeMixer,-1.3102600574493408
ETTh1,336,895,96,268,forecast,TimeMixer,-1.29586923122406
ETTh1,336,895,96,269,forecast,TimeMixer,-1.2784630060195923
ETTh1,336,895,96,270,forecast,TimeMixer,-1.2468268871307373
ETTh1,336,895,96,271,forecast,TimeMixer,-1.2210643291473389
ETTh1,336,895,96,272,forecast,TimeMixer,-1.2127705812454224
ETTh1,336,895,96,273,forecast,TimeMixer,-1.2419086694717407
ETTh1,336,895,96,274,forecast,TimeMixer,-1.2239856719970703
ETTh1,336,895,96,275,forecast,TimeMixer,-1.2307473421096802
ETTh1,336,895,96,276,forecast,TimeMixer,-1.237564206123352
ETTh1,336,895,96,277,forecast,TimeMixer,-1.2307878732681274
ETTh1,336,895,96,278,forecast,TimeMixer,-1.2920774221420288
ETTh1,336,895,96,279,forecast,TimeMixer,-1.3133798837661743
ETTh1,336,895,96,280,forecast,TimeMixer,-1.3142608404159546
ETTh1,336,895,96,281,forecast,TimeMixer,-1.2907774448394775
ETTh1,336,895,96,282,forecast,TimeMixer,-1.32493257522583
ETTh1,336,895,96,283,forecast,TimeMixer,-1.2975342273712158
ETTh1,336,895,96,284,forecast,TimeMixer,-1.322311520576477
ETTh1,336,895,96,285,forecast,TimeMixer,-1.3187516927719116
ETTh1,336,895,96,286,forecast,TimeMixer,-1.320868968963623
ETTh1,336,895,96,287,forecast,TimeMixer,-1.3371609449386597
ETTh1,336,895,96,288,forecast,TimeMixer,-1.348331093788147
ETTh1,336,895,96,289,forecast,TimeMixer,-1.321435809135437
ETTh1,336,895,96,290,forecast,TimeMixer,-1.3134243488311768
ETTh1,336,895,96,291,forecast,TimeMixer,-1.2885810136795044
ETTh1,336,895,96,292,forecast,TimeMixer,-1.2747474908828735
ETTh1,336,895,96,293,forecast,TimeMixer,-1.2622729539871216
ETTh1,336,895,96,294,forecast,TimeMixer,-1.225563645362854
ETTh1,336,895,96,295,forecast,TimeMixer,-1.2445340156555176
ETTh1,336,895,96,296,forecast,TimeMixer,-1.2105178833007812
ETTh1,336,895,96,297,forecast,TimeMixer,-1.2299898862838745
ETTh1,336,895,96,298,forecast,TimeMixer,-1.2219338417053223
ETTh1,336,895,96,299,forecast,TimeMixer,-1.2601629495620728
ETTh1,336,895,96,300,forecast,TimeMixer,-1.1981401443481445
ETTh1,336,895,96,301,forecast,TimeMixer,-1.2442573308944702
ETTh1,336,895,96,302,forecast,TimeMixer,-1.261238694190979
ETTh1,336,895,96,303,forecast,TimeMixer,-1.30706787109375
ETTh1,336,895,96,304,forecast,TimeMixer,-1.3247830867767334
ETTh1,336,895,96,305,forecast,TimeMixer,-1.3500384092330933
ETTh1,336,895,96,306,forecast,TimeMixer,-1.3269617557525635
ETTh1,336,895,96,307,forecast,TimeMixer,-1.2898890972137451
ETTh1,336,895,96,308,forecast,TimeMixer,-1.3391600847244263
ETTh1,336,895,96,309,forecast,TimeMixer,-1.3158677816390991
ETTh1,336,895,96,310,forecast,TimeMixer,-1.3496443033218384
ETTh1,336,895,96,311,forecast,TimeMixer,-1.355134129524231
ETTh1,336,895,96,312,forecast,TimeMixer,-1.3427178859710693
ETTh1,336,895,96,313,forecast,TimeMixer,-1.3285408020019531
ETTh1,336,895,96,314,forecast,TimeMixer,-1.2931245565414429
ETTh1,336,895,96,315,forecast,TimeMixer,-1.2726173400878906
ETTh1,336,895,96,316,forecast,TimeMixer,-1.2982425689697266
ETTh1,336,895,96,317,forecast,TimeMixer,-1.2602417469024658
ETTh1,336,895,96,318,forecast,TimeMixer,-1.2236162424087524
ETTh1,336,895,96,319,forecast,TimeMixer,-1.1982702016830444
ETTh1,336,895,96,320,forecast,TimeMixer,-1.2191561460494995
ETTh1,336,895,96,321,forecast,TimeMixer,-1.2271493673324585
ETTh1,336,895,96,322,forecast,TimeMixer,-1.2082360982894897
ETTh1,336,895,96,323,forecast,TimeMixer,-1.2263473272323608
ETTh1,336,895,96,324,forecast,TimeMixer,-1.2485721111297607
ETTh1,336,895,96,325,forecast,TimeMixer,-1.2579421997070312
ETTh1,336,895,96,326,forecast,TimeMixer,-1.2576886415481567
ETTh1,336,895,96,327,forecast,TimeMixer,-1.2764514684677124
ETTh1,336,895,96,328,forecast,TimeMixer,-1.2977124452590942
ETTh1,336,895,96,329,forecast,TimeMixer,-1.3078980445861816
ETTh1,336,895,96,330,forecast,TimeMixer,-1.3139703273773193
ETTh1,336,895,96,331,forecast,TimeMixer,-1.3063825368881226
ETTh1,336,895,96,332,forecast,TimeMixer,-1.2923091650009155
ETTh1,336,895,96,333,forecast,TimeMixer,-1.3340948820114136
ETTh1,336,895,96,334,forecast,TimeMixer,-1.3571304082870483
ETTh1,336,895,96,335,forecast,TimeMixer,-1.3516385555267334
ETTh1,336,895,96,336,forecast,TimeMixer,-1.3512839078903198
ETTh1,336,895,96,337,forecast,TimeMixer,-1.3467826843261719
ETTh1,336,895,96,338,forecast,TimeMixer,-1.315386414527893
ETTh1,336,895,96,339,forecast,TimeMixer,-1.3122700452804565
ETTh1,336,895,96,340,forecast,TimeMixer,-1.3065130710601807
ETTh1,336,895,96,341,forecast,TimeMixer,-1.2735236883163452
ETTh1,336,895,96,342,forecast,TimeMixer,-1.211759328842163
ETTh1,336,895,96,343,forecast,TimeMixer,-1.18397057056427
ETTh1,336,895,96,344,forecast,TimeMixer,-1.1806671619415283
ETTh1,336,895,96,345,forecast,TimeMixer,-1.1993277072906494
ETTh1,336,895,96,346,forecast,TimeMixer,-1.2036608457565308
ETTh1,336,895,96,347,forecast,TimeMixer,-1.2378438711166382
ETTh1,336,895,96,348,forecast,TimeMixer,-1.2053282260894775
ETTh1,336,895,96,349,forecast,TimeMixer,-1.2552896738052368
ETTh1,336,895,96,350,forecast,TimeMixer,-1.2539409399032593
ETTh1,336,895,96,351,forecast,TimeMixer,-1.2789216041564941
ETTh1,336,895,96,352,forecast,TimeMixer,-1.2674689292907715
ETTh1,336,895,96,353,forecast,TimeMixer,-1.2726476192474365
ETTh1,336,895,96,354,forecast,TimeMixer,-1.291130542755127
ETTh1,336,895,96,355,forecast,TimeMixer,-1.3125449419021606
ETTh1,336,895,96,356,forecast,TimeMixer,-1.299422264099121
ETTh1,336,895,96,357,forecast,TimeMixer,-1.316053032875061
ETTh1,336,895,96,358,forecast,TimeMixer,-1.3068674802780151
ETTh1,336,895,96,359,forecast,TimeMixer,-1.349344253540039
ETTh1,336,895,96,360,forecast,TimeMixer,-1.330377221107483
ETTh1,336,895,96,361,forecast,TimeMixer,-1.334821105003357
ETTh1,336,895,96,362,forecast,TimeMixer,-1.3242607116699219
ETTh1,336,895,96,363,forecast,TimeMixer,-1.3071601390838623
ETTh1,336,895,96,364,forecast,TimeMixer,-1.2698878049850464
ETTh1,336,895,96,365,forecast,TimeMixer,-1.2525067329406738
ETTh1,336,895,96,366,forecast,TimeMixer,-1.2094993591308594
ETTh1,336,895,96,367,forecast,TimeMixer,-1.2151929140090942
ETTh1,336,895,96,368,forecast,TimeMixer,-1.178930401802063
ETTh1,336,895,96,369,forecast,TimeMixer,-1.2210891246795654
ETTh1,336,895,96,370,forecast,TimeMixer,-1.209169626235962
ETTh1,336,895,96,371,forecast,TimeMixer,-1.20240318775177
ETTh1,336,895,96,372,forecast,TimeMixer,-1.2449226379394531
ETTh1,336,895,96,373,forecast,TimeMixer,-1.2270528078079224
ETTh1,336,895,96,374,forecast,TimeMixer,-1.2785066366195679
ETTh1,336,895,96,375,forecast,TimeMixer,-1.2921720743179321
ETTh1,336,895,96,376,forecast,TimeMixer,-1.3164081573486328
ETTh1,336,895,96,377,forecast,TimeMixer,-1.3126434087753296
ETTh1,336,895,96,378,forecast,TimeMixer,-1.3109692335128784
ETTh1,336,895,96,379,forecast,TimeMixer,-1.3058362007141113
ETTh1,336,895,96,380,forecast,TimeMixer,-1.3037667274475098
ETTh1,336,895,96,381,forecast,TimeMixer,-1.2997515201568604
ETTh1,336,895,96,382,forecast,TimeMixer,-1.3442628383636475
ETTh1,336,895,96,383,forecast,TimeMixer,-1.3786308765411377
ETTh1,336,895,96,384,forecast,TimeMixer,-1.342899203300476
ETTh1,336,895,96,385,forecast,TimeMixer,-1.3394783735275269
ETTh1,336,895,96,386,forecast,TimeMixer,-1.3433220386505127
ETTh1,336,895,96,387,forecast,TimeMixer,-1.3132002353668213
ETTh1,336,895,96,388,forecast,TimeMixer,-1.3022552728652954
ETTh1,336,895,96,389,forecast,TimeMixer,-1.249295949935913
ETTh1,336,895,96,390,forecast,TimeMixer,-1.2018589973449707
ETTh1,336,895,96,391,forecast,TimeMixer,-1.1943678855895996
ETTh1,336,895,96,392,forecast,TimeMixer,-1.1749402284622192
ETTh1,336,895,96,393,forecast,TimeMixer,-1.204164743423462
ETTh1,336,895,96,394,forecast,TimeMixer,-1.2019362449645996
ETTh1,336,895,96,395,forecast,TimeMixer,-1.2176039218902588
ETTh1,336,895,96,396,forecast,TimeMixer,-1.234004020690918
ETTh1,336,895,96,397,forecast,TimeMixer,-1.2358450889587402
ETTh1,336,895,96,398,forecast,TimeMixer,-1.259684681892395
ETTh1,336,895,96,399,forecast,TimeMixer,-1.2694884538650513
ETTh1,336,895,96,400,forecast,TimeMixer,-1.3231475353240967
ETTh1,336,895,96,401,forecast,TimeMixer,-1.3161522150039673
ETTh1,336,895,96,402,forecast,TimeMixer,-1.3049261569976807
ETTh1,336,895,96,403,forecast,TimeMixer,-1.3010683059692383
ETTh1,336,895,96,404,forecast,TimeMixer,-1.2927626371383667
ETTh1,336,895,96,405,forecast,TimeMixer,-1.2988307476043701
ETTh1,336,895,96,406,forecast,TimeMixer,-1.3432579040527344
ETTh1,336,895,96,407,forecast,TimeMixer,-1.3377923965454102
ETTh1,336,895,96,408,forecast,TimeMixer,-1.337355375289917
ETTh1,336,895,96,409,forecast,TimeMixer,-1.3190659284591675
ETTh1,336,895,96,410,forecast,TimeMixer,-1.3372951745986938
ETTh1,336,895,96,411,forecast,TimeMixer,-1.268082618713379
ETTh1,336,895,96,412,forecast,TimeMixer,-1.2903776168823242
ETTh1,336,895,96,413,forecast,TimeMixer,-1.2660737037658691
ETTh1,336,895,96,414,forecast,TimeMixer,-1.1943784952163696
ETTh1,336,895,96,415,forecast,TimeMixer,-1.2182508707046509
ETTh1,336,895,96,416,forecast,TimeMixer,-1.2273775339126587
ETTh1,336,895,96,417,forecast,TimeMixer,-1.2179949283599854
ETTh1,336,895,96,418,forecast,TimeMixer,-1.2212306261062622
ETTh1,336,895,96,419,forecast,TimeMixer,-1.2134952545166016
ETTh1,336,895,96,420,forecast,TimeMixer,-1.2296030521392822
ETTh1,336,895,96,421,forecast,TimeMixer,-1.2401469945907593
ETTh1,336,895,96,422,forecast,TimeMixer,-1.2650258541107178
ETTh1,336,895,96,423,forecast,TimeMixer,-1.311363697052002
ETTh1,336,895,96,424,forecast,TimeMixer,-1.2960772514343262
